open,high,low,close,volume
58.05,59.91,57.85,59.51,82308300
58.83,59.99,58.71,59.84,40631900
61.51,62.73,61.41,62.72,82320300
61.8,62.08,60.75,61.2,62977800
62.84,63.14,62.11,62.41,68534100
61.97,63.01,61.46,62.67,47448700
62.31,63.99,61.92,63.75,45859100
62.96,63.64,62.59,63.3,40966800
62.76,63.83,61.99,63.78,54905800
64.16,64.27,62.29,62.47,54987400
62.37,63.91,62.18,63.78,43672100
64.45,64.55,62.82,63.36,39416100
62.98,63.27,61.51,62.62,59508200
62.7,63.61,62.38,63.23,41688600
63.39,63.85,62.35,62.59,41620600
62.47,64.21,62.26,63.83,51878900
64.91,65.71,64.27,64.43,49080600
64.23,65.1,64.23,64.94,37270800
65.39,65.81,64.19,65.78,65013100
65.06,65.2,63.79,64.17,51572000
64.01,64.74,63.3,63.39,37905400
63.29,63.32,62.08,62.4,33505100
62.69,63.59,62.48,62.9,37724500
62.45,63.45,61.83,62.96,63891500
63.68,64.34,63.46,64.15,31896800
63.63,64.73,63.6,64.62,39152100
65.15,65.15,63.88,63.97,28934800
63.65,64.41,63.46,63.89,32806600
63.62,65.35,63.6,65.31,36688400
65.47,66.6,65.35,66.53,55128200
66.1,66.65,65.95,66.05,32513800
66.06,66.65,65.59,66.1,33846400
65.81,66.07,64.78,64.84,42284700
65.42,66.92,65.35,66.66,37764000
67.03,67.13,66.3,66.45,19385700
67.5,67.91,65.91,66.55,49911900
65.93,66.04,65.3,65.66,34407700
64.89,65.85,64.65,65.37,64040800
65.56,65.61,64.41,64.65,36724900
63.72,65.17,63.62,65.07,49824100
64.39,64.67,63.27,63.28,36789600
63.65,64.41,63.46,64.13,33319900
63.93,64.78,63.75,64.19,39201000
64.48,64.69,63.78,64.18,34465600
63.57,63.97,63.12,63.17,36862200
63.51,64.9,63.39,64.8,37098400
64.6,64.86,64.16,64.24,32353900
63.86,63.92,63.16,63.49,35612600
63.18,64.13,62.64,63.04,39264200
63.38,63.96,63.31,63.94,31176900
63.66,64.28,63.46,63.96,22599300
63.66,63.85,63.41,63.49,10937000
63.73,64.38,63.12,63.51,17485600
63.21,63.44,62.09,62.09,22205700
62.38,62.86,61.97,62.6,29968000
62.52,62.83,61.89,62.69,34036600
63.13,64.87,62.91,64.71,44516300
64.59,64.93,64.3,64.91,32222600
64.83,66.43,64.78,66.05,40984500
66.01,66.34,65.51,65.89,38640400
65.51,65.65,64.69,64.93,38702200
65.24,66.21,64.95,65.94,34804900
65.33,66.53,65.23,66.12,37768900
66.46,66.69,65.68,66.1,31649900
65.86,66.67,65.66,66.31,30733000
66.46,66.48,65.3,65.65,33511800
65.72,66.03,64.98,65.38,44812100
64.65,65.58,64.05,64.42,35618300
64.57,64.6,63.2,63.41,36826200
63.07,63.81,62.53,62.65,42286500
63.06,63.51,62.49,63.03,55919800
62.95,63.01,61.23,61.38,68633900
60.91,61.67,60.04,60.54,57884400
60.84,61.39,60.49,60.98,46929100
60.69,61.94,60.23,61.45,53712200
61.67,61.73,59.97,59.99,49845900
59.79,61.25,59.79,61.15,55317000
61.2,61.68,61.05,61.27,39696000
60.61,60.93,59.9,60.66,43633400
60.93,61.49,60.03,60.29,55270600
59.95,60.32,59.44,60.0,53638000
60.33,60.39,58.95,59.27,43165000
59.3,59.78,58.72,59.69,45455900
59.95,60.31,58.85,59.28,46861000
59.09,59.41,58.33,58.33,35873600
58.37,58.73,57.55,58.51,57934100
58.53,59.83,58.14,59.79,59580900
60.06,60.96,59.96,60.84,39492700
60.62,60.73,59.88,60.52,31432000
60.54,60.69,59.72,59.92,29280100
59.95,60.92,59.3,60.52,60955800
60.34,60.39,59.39,59.54,30628600
58.94,60.03,58.42,60.02,56770600
59.7,60.06,59.03,59.14,37787200
59.47,60.22,59.09,59.93,51126000
60.02,60.56,59.8,60.32,43666800
60.58,60.95,59.49,59.75,42923100
59.65,59.69,58.72,58.8,31440500
58.7,59.36,58.52,59.29,43974700
58.88,59.34,58.6,58.8,41217700
57.99,59.68,57.86,59.2,63538000
58.69,58.87,57.62,57.78,41014100
57.89,58.26,57.18,57.21,48102700
57.11,57.62,56.4,57.6,62459800
58.39,59.62,57.93,59.58,72117800
59.83,60.23,59.22,59.78,63951800
59.3,61.78,59.13,61.66,88217500
61.92,62.06,61.3,62.02,50792300
62.01,62.64,61.59,62.5,49630800
62.05,62.95,61.35,62.63,67321600
63.35,64.12,62.73,63.97,71165300
62.79,62.88,61.6,61.84,65398900
61.88,62.96,61.67,62.44,61040100
62.46,62.67,61.92,62.12,45740800
61.64,62.54,61.34,62.17,53120200
61.69,62.26,61.53,61.86,32583000
60.89,61.77,60.21,60.45,61119500
60.82,61.63,60.57,61.38,53574000
62.45,63.33,62.42,62.86,50431200
63.4,63.48,62.53,62.56,48755500
63.09,63.2,62.51,62.94,36250100
64.45,64.81,62.76,62.81,69776200
62.99,63.24,62.57,62.91,39712700
63.04,63.56,61.9,62.09,55647300
62.13,62.51,61.14,62.43,41812400
62.89,63.28,61.97,62.17,47730100
62.4,63.49,62.06,63.46,36711700
63.38,64.05,63.08,64.05,49709800
64.14,64.25,62.8,62.96,51788000
62.99,64.01,62.91,63.89,37403100
64.11,64.32,63.53,63.96,32052700
63.56,65.32,63.41,65.16,59763600
65.36,65.88,65.09,65.76,44227100
65.3,65.69,64.89,65.18,49692400
65.13,65.25,64.22,64.37,43917200
64.52,65.77,64.42,65.48,46432900
65.73,66.2,65.2,65.71,52017100
65.57,66.04,65.21,65.57,48709100
65.57,66.15,64.56,65.56,50240400
65.32,66.68,65.27,66.5,50201500
66.68,66.9,65.99,66.37,35437800
66.37,67.33,66.35,66.99,44401000
66.64,67.16,66.32,66.62,41413100
66.0,66.58,65.83,65.95,40570700
66.22,66.92,66.07,66.87,33608100
66.7,67.86,66.55,67.69,35662300
67.44,67.9,67.24,67.57,39253600
67.84,67.94,66.99,67.42,32195100
67.69,68.01,67.24,67.85,43879200
67.69,68.09,67.24,67.68,38905000
67.17,67.36,65.87,66.1,41606000
66.22,66.37,65.34,65.96,55404600
65.71,66.26,65.57,66.1,49333800
66.31,67.09,66.12,66.75,38421800
66.72,67.04,66.45,66.89,26155900
66.56,68.37,66.4,68.06,43719200
68.38,68.82,68.08,68.25,37727100
68.4,69.07,67.83,68.07,50844200
68.41,69.26,68.17,69.16,52529500
69.58,70.23,68.96,69.45,50305500
69.31,69.8,69.09,69.73,38254500
69.67,70.88,69.61,70.74,49360700
70.33,71.09,70.1,71.09,46262400
71.62,72.34,70.72,70.81,60356800
70.46,70.7,69.75,70.09,37808500
70.24,70.81,70.05,70.8,29965900
70.74,71.62,70.42,71.55,37610200
71.87,71.98,71.07,71.77,36442000
71.77,71.87,70.59,71.03,48628300
71.31,72.55,71.2,72.52,36326300
72.82,72.89,72.22,72.52,36801800
72.26,72.87,72.05,72.46,35521000
72.51,72.57,71.22,71.35,43551700
71.88,71.95,71.18,71.2,41545000
71.2,71.35,70.11,70.47,34237500
70.32,70.95,70.18,70.54,36213600
70.54,71.2,69.83,69.83,47743400
70.01,70.87,69.42,70.74,33477300
70.7,71.02,69.86,69.92,54208800
70.32,70.64,69.79,69.9,33349000
69.63,70.77,69.04,70.54,51322800
70.72,71.45,70.57,71.43,34662100
70.93,71.49,70.09,70.69,30792800
71.35,72.24,71.35,72.1,31391100
71.95,72.52,71.72,72.42,30952500
72.26,72.6,71.62,72.01,36528500
71.48,71.63,70.62,71.1,49777700
71.16,71.92,71.16,71.77,39976300
72.46,72.96,71.92,72.12,42114900
72.58,72.64,71.56,71.96,42573600
72.18,72.22,71.05,71.54,39894200
70.99,71.51,70.28,70.52,52253500
70.9,71.45,70.49,71.25,35698100
71.2,71.23,70.06,70.37,34786000
70.66,71.17,70.11,71.0,49968300
71.03,71.2,70.37,71.05,37275400
71.59,71.84,70.43,70.52,40896200
70.64,71.8,70.19,71.76,43241100
71.86,72.3,71.36,71.5,34382800
71.7,71.78,70.65,71.17,53472100
71.31,71.42,70.83,71.0,28363300
71.58,72.25,71.0,71.16,54937200
71.02,71.26,70.34,70.53,49321000
70.39,70.88,69.45,70.53,55214100
70.46,70.71,68.98,69.03,61415600
69.23,70.21,69.03,69.43,50096900
69.57,70.21,69.28,70.16,43427400
70.39,70.56,69.99,70.37,27357300
70.35,70.91,70.05,70.63,34631400
70.67,71.3,70.47,71.27,43285600
71.47,71.49,70.54,70.91,36152000
70.95,71.42,70.49,71.1,35525100
71.14,71.45,70.97,71.32,12567000
71.55,72.03,71.41,71.94,22873800
72.09,72.27,71.6,72.21,37437700
71.8,72.23,71.71,71.92,21295300
72.35,72.68,71.88,72.15,46494200
72.85,72.9,71.4,71.43,52040300
71.39,72.19,71.08,71.55,23473000
71.24,71.88,70.76,71.68,45065800
71.63,71.85,71.29,71.7,18919500
71.88,72.31,71.35,72.14,27402400
72.03,72.66,71.94,72.63,28706600
72.77,73.66,72.35,73.6,49419100
73.77,74.25,73.59,74.0,44912400
73.82,74.14,73.57,74.04,28381000
73.7,74.14,73.32,73.62,31637300
73.77,74.37,73.69,74.23,32632800
74.01,74.07,73.52,73.74,35053200
73.41,73.6,72.71,73.0,45904900
73.1,73.57,72.91,73.21,38396300
72.96,73.49,72.56,73.35,42524800
73.4,73.48,72.99,73.09,21312800
73.19,74.2,73.15,74.16,37892600
74.09,74.31,73.78,74.02,31885800
74.03,74.96,73.87,74.89,30243600
74.94,75.18,74.32,74.51,34331600
73.92,74.0,73.33,73.7,36677400
73.73,74.24,73.57,73.98,32489200
74.11,74.19,72.64,72.67,41694700
72.88,73.22,72.02,72.07,52673100
72.19,72.35,71.76,71.84,42914700
72.09,72.58,71.72,72.54,36771600
72.22,72.42,71.33,71.84,70764500
72.04,73.44,72.02,73.37,65797600
73.26,73.71,73.04,73.63,44591500
74.51,74.95,74.09,74.31,48806900
74.37,74.74,74.17,74.65,20226500
74.21,74.97,73.96,74.93,42602900
74.98,75.03,74.32,74.75,30920800
75.38,75.62,74.62,74.95,40066500
74.94,75.18,74.68,75.16,22682800
75.26,75.67,75.11,75.39,23825600
75.32,75.77,75.01,75.66,38484400
76.08,76.1,75.21,75.46,39021700
75.24,75.99,75.21,75.76,32772200
75.8,75.92,74.73,74.93,32790300
75.07,75.49,74.7,75.49,27657000
75.34,75.67,74.98,75.36,26729100
74.77,74.88,74.16,74.42,33914500
73.95,74.71,73.91,74.28,45830500
73.91,74.44,73.44,74.44,51723600
74.56,74.88,74.22,74.48,32460200
74.73,75.57,74.62,75.49,34956200
75.3,75.77,74.65,75.59,30955400
76.03,76.16,75.32,75.75,39123100
75.75,76.0,75.62,75.68,25761600
76.0,76.62,75.98,76.18,37589300
76.18,76.38,75.88,76.01,31421600
75.82,76.16,75.39,76.07,33558800
75.9,76.5,75.54,76.47,28392300
76.64,76.7,75.87,75.9,31723200
76.0,76.07,75.47,75.59,25530800
75.53,75.7,75.32,75.57,26558600
75.63,76.52,75.58,76.42,28000000
76.19,76.57,76.03,76.44,29714800
76.47,76.87,75.67,75.8,49158500
75.4,75.57,74.78,75.41,44382100
75.64,75.79,74.53,74.63,41155000
74.77,75.47,74.69,75.26,29827000
74.75,75.64,74.57,74.59,53578700
74.92,74.98,74.47,74.9,30016000
75.24,76.03,75.24,75.89,28906400
75.99,76.49,75.79,76.18,37580000
76.49,76.51,75.75,76.45,33053600
76.39,76.66,76.33,76.51,10507500
76.79,77.39,76.76,77.33,38699000
77.18,77.46,76.95,77.14,35352000
77.37,77.68,76.95,77.02,39078600
77.02,77.42,76.86,77.33,36089500
76.99,77.48,76.63,76.79,28824400
76.72,77.36,76.67,77.31,32482900
77.55,77.57,76.57,76.72,43596100
76.74,76.89,76.16,76.71,36915400
76.67,77.69,76.67,77.57,45304000
77.6,77.76,77.18,77.72,34142200
78.46,78.51,77.25,77.33,38693400
77.39,77.98,77.28,77.74,32894200
77.66,77.98,77.48,77.98,23198800
78.02,78.86,77.9,78.86,29353100
78.93,78.98,78.41,78.64,41465100
78.56,79.19,78.55,79.19,27611300
79.06,79.4,78.98,79.24,24741200
79.09,79.35,79.02,79.16,8055800
79.22,79.49,79.17,79.22,8308400
79.5,80.35,79.27,80.27,22483700
80.22,80.35,80.05,80.28,19559500
80.31,80.53,80.04,80.36,31501800
80.69,81.01,79.96,80.32,38072300
80.65,81.25,80.58,81.19,27959800
80.99,81.4,80.88,81.27,20472800
81.16,81.64,80.8,81.55,30170400
81.78,81.89,81.43,81.87,36438400
81.48,81.96,81.07,81.16,54084300
81.27,81.78,81.14,81.76,31564100
81.66,81.76,80.7,81.28,54239700
81.43,82.08,81.36,81.96,30112800
82.01,82.36,81.3,82.16,38408700
82.35,82.54,82.05,82.49,31922700
82.7,82.79,82.19,82.47,29863000
82.41,83.26,82.12,83.12,30725000
83.14,83.32,82.74,82.9,29888500
83.04,83.31,82.28,82.63,44245300
82.6,83.71,82.6,83.67,30460600
83.58,84.13,82.79,82.81,35322800
83.03,83.25,81.56,81.87,52621300
82.0,82.21,81.28,81.95,60117100
81.97,82.12,81.66,81.95,30984400
82.1,82.81,81.69,82.3,38832400
82.13,82.42,81.92,82.16,25093500
81.74,82.13,81.45,81.49,39332600
81.72,81.99,81.44,81.73,37226800
81.9,82.83,81.74,82.65,37216000
82.8,82.95,82.53,82.67,24851300
82.52,83.14,82.51,82.93,27908100
82.93,84.05,82.44,83.82,42965700
83.74,83.96,83.46,83.51,27814700
83.63,83.91,82.86,83.14,44739900
83.66,84.08,83.6,83.89,23984300
83.91,84.2,83.3,83.52,28618000
84.0,84.05,83.09,83.21,51146200
83.39,83.45,82.55,82.96,46728800
83.2,83.23,82.44,82.75,36357000
82.52,83.04,81.62,82.6,43953000
82.65,83.09,82.55,82.95,31213600
82.76,83.25,82.57,83.0,29683000
83.18,83.58,82.78,83.06,39312000
83.35,84.01,83.22,83.88,33130800
83.72,84.47,83.21,83.39,38556400
83.22,83.67,82.99,83.54,31346200
83.56,83.84,83.42,83.76,21060000
83.35,84.45,83.24,84.04,55905600
84.01,84.21,82.98,83.01,39281600
83.12,83.19,82.49,82.68,39746100
82.84,82.88,81.28,81.3,67671800
81.17,81.79,80.23,80.24,89134800
80.68,81.39,80.57,81.3,54012200
81.07,81.13,80.08,80.3,57677200
80.72,80.92,80.04,80.72,59832600
81.01,81.79,80.95,81.63,41607300
81.38,81.79,80.83,81.65,60014300
81.46,81.57,80.46,80.48,48636200
80.1,80.12,79.06,79.46,62752100
79.89,80.0,79.25,79.32,54080200
79.41,79.81,78.88,79.38,51584300
79.77,80.65,79.56,80.44,49873600
80.41,81.01,80.29,80.46,37409500
80.89,81.7,80.86,81.59,44113600
81.38,81.94,81.32,81.86,39059900
81.88,82.17,81.44,81.96,48517600
81.94,82.52,81.92,82.45,45103800
83.2,83.22,82.54,83.07,50987700
82.94,83.61,82.93,83.53,30251800
83.21,83.46,83.06,83.26,28420900
83.3,83.32,82.69,83.07,45890500
83.63,83.63,82.42,82.88,46929700
83.03,83.39,83.02,83.2,23085200
83.52,83.55,81.9,82.04,56210300
81.6,82.35,81.56,82.17,62322300
82.21,82.45,81.42,81.86,61602500
82.16,82.65,81.87,82.49,47059200
82.28,82.6,82.08,82.49,28277600
82.67,82.84,81.0,81.1,53299400
81.3,81.85,81.07,81.65,50177300
81.51,83.09,81.48,82.79,62071500
82.91,83.02,82.46,82.87,29395700
82.97,83.29,82.32,82.75,35515200
82.78,83.42,82.58,82.83,43485500
82.53,82.62,81.52,81.75,50165800
81.68,82.12,80.55,81.04,69687600
81.28,81.44,80.36,80.41,48681400
80.7,81.37,80.69,81.27,33758000
81.34,82.07,80.91,81.2,51185100
81.46,81.86,81.28,81.73,34405000
81.17,81.59,80.44,81.02,54997000
80.59,81.33,79.68,79.68,60950000
79.3,79.53,78.52,78.86,75279400
79.32,79.75,79.23,79.53,48300600
79.4,80.1,78.3,80.04,90830500
79.54,80.3,79.44,79.7,57393700
79.67,80.25,79.18,79.74,54123100
78.91,79.35,78.56,79.06,55020400
79.34,79.67,79.23,79.46,30193100
80.07,80.57,79.09,79.18,54804100
79.31,79.62,79.02,79.44,38082900
79.69,80.11,79.33,79.57,47480400
80.09,80.26,79.48,79.91,40961500
79.64,81.15,79.42,81.05,48668000
80.91,81.37,80.8,81.33,35977000
81.55,81.91,81.2,81.79,45306900
81.69,81.8,81.42,81.78,23367200
81.49,81.78,81.07,81.67,41044700
81.91,82.23,81.49,81.98,39774200
81.75,82.02,81.21,81.23,38688300
81.87,82.3,81.67,81.87,32739500
82.2,83.2,82.19,83.12,31643800
82.88,83.28,82.73,83.23,32846500
82.98,83.12,82.41,82.46,36737600
82.64,82.86,82.56,82.86,21711000
82.48,82.5,81.79,82.04,34633000
82.54,82.94,82.25,82.62,37445000
82.61,82.75,82.39,82.61,26633400
82.5,82.66,82.12,82.49,28402400
82.38,83.07,82.31,82.64,31799800
82.73,83.01,82.28,82.33,25284000
82.28,82.82,81.94,82.74,37334000
82.63,83.52,82.49,83.46,35580000
83.32,83.59,83.1,83.19,35272100
83.21,83.59,82.68,82.79,32837900
83.29,83.35,82.48,82.51,40824500
82.57,83.03,82.49,82.85,28418100
82.96,83.49,82.66,83.3,52230600
83.09,83.2,81.88,82.14,57734700
82.3,82.39,81.89,82.1,34615100
81.73,81.78,81.19,81.38,38698200
81.32,81.87,81.27,81.62,29839800
81.32,81.69,80.87,81.05,45291100
81.25,81.41,81.01,81.26,27412900
81.11,81.49,80.73,81.3,35691300
81.4,81.47,81.17,81.35,26752000
80.92,81.74,80.82,81.11,54089400
81.27,81.39,80.51,80.58,38403500
81.14,81.22,80.32,80.52,40871200
80.55,80.7,79.99,80.18,39592800
80.39,81.38,80.18,81.19,46679800
81.33,81.5,79.6,79.7,56241100
79.54,80.29,79.11,79.91,72477100
79.73,79.79,79.05,79.25,49610500
79.41,79.59,78.7,79.09,49679100
79.31,80.08,79.25,79.83,51295100
79.67,80.27,78.98,80.07,65862300
80.39,80.63,80.0,80.42,52200500
80.23,80.66,80.07,80.61,41581700
80.14,80.99,80.04,80.78,38263100
80.68,80.77,80.12,80.15,40948800
79.92,80.55,79.74,80.15,40763200
80.21,80.28,78.74,78.84,50772000
78.28,78.52,77.54,77.71,74729000
77.83,78.17,77.73,77.82,37476300
78.05,78.85,78.01,78.82,55870600
78.31,78.79,77.89,78.66,52933200
78.31,78.51,77.55,77.81,50015900
77.89,78.07,77.52,77.96,41634700
77.92,79.01,77.89,78.77,45731900
79.09,79.48,78.93,79.21,40701600
78.93,80.13,78.9,80.02,43165400
79.86,80.02,79.41,79.79,39881600
79.72,80.46,79.65,80.35,44870900
80.4,80.56,80.04,80.15,33745100
80.47,80.53,79.89,80.26,30453100
80.24,80.93,79.93,80.8,38551400
80.7,80.95,80.62,80.8,26629500
80.87,81.19,80.77,81.06,24902900
80.89,80.98,80.33,80.39,26726500
80.48,80.85,80.07,80.81,44125300
80.69,81.19,80.35,80.96,52778300
80.9,81.97,80.9,81.88,42736600
81.7,82.05,81.46,81.54,30480500
81.85,82.28,81.69,82.08,37338800
81.91,82.23,81.68,81.88,32963100
81.87,82.1,81.48,81.81,34314800
81.83,82.38,81.51,82.23,27900600
82.41,82.72,82.19,82.5,44398100
82.4,82.69,82.32,82.66,28048900
82.4,82.45,81.95,82.04,38295000
82.07,82.45,82.04,82.29,23911700
82.49,82.79,82.3,82.64,33683000
82.28,82.52,82.0,82.14,37149400
82.34,82.87,82.19,82.5,40920800
82.16,82.18,81.41,81.47,49042100
81.5,81.58,81.03,81.03,44068700
81.19,81.6,81.16,81.4,34981100
81.14,81.21,80.76,80.88,39355100
81.0,81.44,80.63,81.27,41662900
81.22,81.69,81.07,81.68,33325700
81.47,81.78,81.25,81.62,43536700
81.99,83.0,81.95,83.0,62824300
83.33,83.58,83.11,83.14,33082400
83.15,83.37,82.92,83.18,36910600
83.09,83.75,83.02,83.75,42297800
83.53,83.55,82.79,82.85,39388800
82.64,83.09,82.05,82.17,51872600
82.36,82.54,82.26,82.5,20229100
81.94,82.4,81.75,82.18,41754700
82.53,82.58,81.3,81.46,54212600
81.56,81.74,80.76,80.8,64082200
81.08,81.61,80.75,81.25,63482200
80.98,81.72,80.85,81.56,43535100
81.81,81.96,80.77,80.88,55851900
80.61,80.93,80.15,80.71,57118500
80.91,81.3,80.49,81.24,53218300
81.2,81.25,80.23,80.33,48752400
80.15,80.42,79.86,80.23,43990900
80.43,81.5,80.25,81.46,54337400
81.34,82.6,81.15,82.44,73896000
82.36,82.93,82.15,82.69,54413300
82.61,82.99,82.45,82.67,48820200
82.93,83.14,82.67,82.9,36720900
83.01,83.67,82.69,82.93,56210000
84.01,84.25,83.43,83.97,76960200
83.83,85.21,83.75,85.12,55350300
85.48,85.91,85.07,85.65,63287200
85.43,85.61,85.24,85.53,33863800
85.51,85.81,85.27,85.36,44658100
85.49,85.85,85.27,85.43,45265400
85.58,86.26,85.52,86.08,37863200
86.16,86.91,85.94,86.75,55583700
86.8,87.0,86.6,86.97,35297900
86.7,86.73,86.23,86.34,40028700
86.7,87.27,86.48,86.86,54494000
86.82,87.02,86.6,86.97,31854300
86.95,86.96,85.8,86.01,54276500
85.82,86.52,85.72,86.42,37560200
86.38,86.62,85.97,86.55,41968800
86.63,86.86,86.47,86.75,29724800
86.81,87.15,86.65,86.69,15487700
87.01,87.17,86.05,86.29,61460800
86.43,86.61,86.17,86.35,53685200
86.55,87.53,86.51,87.33,49898300
87.24,87.8,87.17,87.41,60163500
87.39,88.0,87.23,87.35,49067900
87.32,87.63,87.05,87.32,33030500
87.52,87.62,86.46,86.51,52047200
86.59,87.03,86.44,87.01,43895100
86.54,87.5,86.23,87.32,60922800
87.11,87.58,87.06,87.41,47828600
87.72,88.19,87.42,88.17,38541000
88.03,88.6,88.03,88.48,41500700
88.41,88.71,88.12,88.54,46699200
88.42,88.81,87.93,88.49,51641800
87.92,88.29,87.69,87.9,70761900
88.13,88.53,87.7,87.92,47187400
88.02,88.67,87.92,88.6,33094200
88.59,89.11,88.53,88.81,31500700
88.95,89.25,88.8,88.88,25646100
89.2,89.31,88.6,88.7,29944100
88.78,89.29,88.75,89.18,23422900
89.11,89.34,89.01,89.31,22650600
89.34,89.47,89.08,89.14,21076900
89.27,89.53,88.9,88.95,28648800
89.46,89.61,88.24,88.53,55748000
88.65,88.71,87.16,87.45,69167600
87.39,87.76,86.84,86.85,65667300
87.16,87.69,87.03,87.29,47814700
87.55,87.75,86.94,87.16,55847700
87.09,87.92,87.09,87.58,56563300
87.31,87.39,86.83,86.97,63099700
87.14,87.46,86.49,87.26,72720500
87.31,87.38,86.47,86.56,55537500
86.82,87.23,86.66,87.02,42032500
86.88,88.03,86.8,87.92,57391700
87.89,87.96,87.0,87.0,54378900
86.76,86.99,86.32,86.47,72049300
86.69,86.84,85.85,85.94,63160400
86.17,86.36,85.64,85.77,58441900
86.04,86.45,85.9,86.02,68245000
86.34,86.55,86.13,86.27,57195100
86.24,86.66,86.09,86.42,55878800
86.47,86.51,85.82,86.42,60738900
86.8,87.02,86.63,86.96,52532700
87.02,87.64,86.91,87.51,49841200
87.62,88.01,87.5,87.78,52468900
87.62,87.69,87.26,87.55,48837100
87.58,88.63,87.56,88.48,50024600
88.5,88.7,88.28,88.36,45412000
88.44,88.79,88.36,88.47,39263500
88.62,88.67,87.76,87.8,55279400
88.06,88.33,87.77,88.12,45858600
88.09,89.08,87.92,88.88,53133000
88.82,88.95,88.67,88.81,32432100
88.9,89.37,88.81,89.14,43852700
89.0,89.39,88.81,89.2,55523000
89.22,89.29,88.47,88.48,58124000
88.49,88.67,88.24,88.6,47723300
88.24,88.66,87.27,87.28,80697600
87.53,88.0,87.3,87.91,68292600
87.75,88.55,87.56,88.49,68563600
88.51,89.54,88.45,89.37,60899900
89.16,89.27,88.34,88.78,69381300
88.92,89.43,88.89,89.22,47294400
88.87,89.73,88.79,89.17,64226500
89.53,89.71,88.83,89.21,61230800
89.82,90.4,89.63,90.32,56168500
90.27,90.7,90.08,90.37,43442400
90.28,90.52,89.87,90.03,44362000
89.76,90.0,89.02,89.03,73263600
89.2,89.42,88.61,89.23,65149000
89.28,89.58,88.43,88.6,57976500
88.76,89.17,88.52,89.15,36336400
89.36,89.39,88.37,88.42,62438500
88.09,88.43,87.5,87.67,74874200
87.8,88.12,87.56,87.84,62584200
88.0,88.31,87.29,87.58,60232000
87.71,87.76,87.0,87.26,61244300
87.46,87.87,86.37,86.37,92472400
86.41,86.98,86.26,86.44,70817300
86.78,87.17,86.49,86.55,51932500
86.75,87.14,86.67,86.67,46765500
86.55,87.11,85.89,86.1,71160300
86.28,87.33,86.27,87.32,62002100
87.32,87.52,87.09,87.15,64575400
87.65,87.91,86.38,86.76,95255300
86.71,87.08,86.25,86.91,71581200
87.02,87.46,86.94,87.32,46853900
87.51,87.88,87.31,87.63,53268200
87.48,88.11,87.42,88.1,46734600
88.05,88.08,87.18,87.18,63772900
87.4,87.49,87.06,87.25,44945000
87.1,87.97,86.49,87.7,86144800
87.6,87.77,86.54,86.66,65949000
86.74,86.81,85.53,85.53,96119800
85.51,85.85,84.3,84.34,128677300
84.32,84.94,84.2,84.6,100035200
85.04,85.36,84.84,85.27,64930100
85.25,85.43,83.89,84.08,107735900
84.81,85.86,84.51,85.71,86952200
85.51,86.07,84.43,85.39,88845800
85.6,86.07,85.5,85.95,52284100
85.67,86.27,85.08,85.11,72626000
84.86,85.76,84.55,85.45,84131900
85.17,85.47,84.37,84.37,72481500
